generation,stra.1,stra.15,stra.71,stra.138,stra.195,stra.197,stra.229,stra.233,stra.237,stra.257
9707,0,0,1.70E-26,5.02E-118,0,0,6.58E-135,4.94066e-324,4.21E-05,0.893736
9708,0,0,6.44E-27,2.15E-118,0,0,2.89E-135,4.94066e-324,4.20E-05,0.893698
9709,0,0,2.44E-27,9.25E-119,0,0,1.27E-135,4.94066e-324,4.19E-05,0.893659
9710,0,0,9.25E-28,3.97E-119,0,0,5.61E-136,4.94066e-324,4.18E-05,0.89362
9711,0,0,3.51E-28,1.71E-119,0,0,2.47E-136,4.94066e-324,4.17E-05,0.89358
9712,0,0,1.33E-28,7.32E-120,0,0,1.08E-136,4.94066e-324,4.15E-05,0.892961
9713,0,0,5.02E-29,3.15E-120,0,0,4.76E-137,4.94066e-324,4.14E-05,0.893093
9714,0,0,1.90E-29,1.35E-120,0,0,2.09E-137,4.94066e-324,4.13E-05,0.893189
9715,0,0,7.21E-30,5.81E-121,0,0,9.20E-138,4.94066e-324,4.12E-05,0.893256
9716,0,0,2.73E-30,2.50E-121,0,0,4.05E-138,4.94066e-324,4.11E-05,0.8933
9717,0,0,1.04E-30,1.07E-121,0,0,1.78E-138,4.94066e-324,4.10E-05,0.893326
9718,0,0,3.92E-31,4.60E-122,0,0,7.82E-139,4.94066e-324,4.09E-05,0.893453
9719,0,0,1.49E-31,1.98E-122,0,0,3.44E-139,4.94066e-324,4.08E-05,0.89353
9720,0,0,5.63E-32,8.49E-123,0,0,1.52E-139,4.94066e-324,4.07E-05,0.893527
9721,0,0,2.14E-32,3.65E-123,0,0,6.67E-140,4.94066e-324,4.06E-05,0.893512
9722,0,0,8.10E-33,1.57E-123,0,0,2.93E-140,4.94066e-324,4.05E-05,0.893491
9723,0,0,3.07E-33,6.72E-124,0,0,1.29E-140,4.94066e-324,4.05E-05,0.893465
9724,0,0,1.16E-33,2.89E-124,0,0,5.68E-141,4.94066e-324,4.04E-05,0.893436
9725,0,0,4.41E-34,1.24E-124,0,0,2.50E-141,4.94066e-324,4.03E-05,0.893404
9726,0,0,1.67E-34,5.33E-125,0,0,1.10E-141,4.94066e-324,4.02E-05,0.89337
9727,0,0,6.35E-35,2.29E-125,0,0,4.85E-142,4.94066e-324,4.01E-05,0.893333
9728,0,0,2.41E-35,9.83E-126,0,0,2.13E-142,4.94066e-324,4.00E-05,0.893296
9729,0,0,9.13E-36,4.22E-126,0,0,9.40E-143,4.94066e-324,3.99E-05,0.893257
9730,0,0,3.46E-36,1.81E-126,0,0,4.14E-143,4.94066e-324,3.98E-05,0.893217
9731,0,0,1.31E-36,7.79E-127,0,0,1.82E-143,4.94066e-324,3.97E-05,0.893176
9732,0,0,4.99E-37,3.35E-127,0,0,8.02E-144,4.94066e-324,3.97E-05,0.893135
9733,0,0,1.89E-37,1.44E-127,0,0,3.53E-144,4.94066e-324,3.96E-05,0.893093
9734,0,0,7.18E-38,6.17E-128,0,0,1.55E-144,4.94066e-324,3.95E-05,0.893051
9735,0,0,2.72E-38,2.65E-128,0,0,6.85E-145,4.94066e-324,3.94E-05,0.893008
9736,0,0,1.03E-38,1.14E-128,0,0,3.01E-145,4.94066e-324,3.93E-05,0.892965
9737,0,0,3.92E-39,4.88E-129,0,0,1.33E-145,4.94066e-324,3.91E-05,0.892126
9738,0,0,1.49E-39,2.09E-129,0,0,5.84E-146,4.94066e-324,3.91E-05,0.892083
9739,0,0,5.68E-40,8.99E-130,0,0,2.58E-146,4.94066e-324,3.90E-05,0.89204
9740,0,0,2.16E-40,3.86E-130,0,0,1.14E-146,4.94066e-324,3.89E-05,0.891998
9741,0,0,8.23E-41,1.66E-130,0,0,5.00E-147,4.94066e-324,3.88E-05,0.891954
9742,0,0,3.13E-41,7.10E-131,0,0,2.21E-147,4.94066e-324,3.87E-05,0.891911
9743,0,0,1.19E-41,3.05E-131,0,0,9.73E-148,4.94066e-324,3.86E-05,0.891867
9744,0,0,4.54E-42,1.31E-131,0,0,4.29E-148,4.94066e-324,3.85E-05,0.891824
9745,0,0,1.73E-42,5.62E-132,0,0,1.89E-148,4.94066e-324,3.85E-05,0.89178
9746,0,0,6.57E-43,2.41E-132,0,0,8.33E-149,4.94066e-324,3.84E-05,0.891736
9747,0,0,2.50E-43,1.04E-132,0,0,3.67E-149,4.94066e-324,3.83E-05,0.891692
9748,0,0,9.53E-44,4.44E-133,0,0,1.62E-149,4.94066e-324,3.82E-05,0.891647
9749,0,0,3.63E-44,1.91E-133,0,0,7.14E-150,4.94066e-324,3.81E-05,0.891603
9750,0,0,1.38E-44,8.19E-134,0,0,3.15E-150,4.94066e-324,3.80E-05,0.891558
9751,0,0,5.26E-45,3.51E-134,0,0,1.39E-150,4.94066e-324,3.80E-05,0.891513
9752,0,0,2.00E-45,1.51E-134,0,0,6.12E-151,4.94066e-324,3.79E-05,0.891469
9753,0,0,7.63E-46,6.48E-135,0,0,2.70E-151,4.94066e-324,3.78E-05,0.891424
9754,0,0,2.91E-46,2.78E-135,0,0,1.19E-151,4.94066e-324,3.77E-05,0.891378
9755,0,0,1.11E-46,1.19E-135,0,0,5.25E-152,4.94066e-324,3.76E-05,0.891333
9756,0,0,4.22E-47,5.12E-136,0,0,2.31E-152,4.94066e-324,3.76E-05,0.891288
9757,0,0,1.61E-47,2.20E-136,0,0,1.02E-152,4.94066e-324,3.75E-05,0.891242
9758,0,0,6.12E-48,9.44E-137,0,0,4.50E-153,4.94066e-324,3.74E-05,0.891196
9759,0,0,2.33E-48,4.05E-137,0,0,1.98E-153,4.94066e-324,3.73E-05,0.891151
9760,0,0,8.88E-49,1.74E-137,0,0,8.75E-154,4.94066e-324,3.72E-05,0.891105
9761,0,0,3.38E-49,7.47E-138,0,0,3.86E-154,4.94066e-324,3.72E-05,0.891059
9762,0,0,1.29E-49,3.21E-138,0,0,1.70E-154,4.94066e-324,3.71E-05,0.891013
9763,0,0,4.91E-50,1.38E-138,0,0,7.50E-155,4.94066e-324,3.70E-05,0.890967
9764,0,0,1.87E-50,5.91E-139,0,0,3.31E-155,4.94066e-324,3.69E-05,0.89092
9765,0,0,7.14E-51,2.54E-139,0,0,1.46E-155,4.94066e-324,3.68E-05,0.890874
9766,0,0,2.72E-51,1.09E-139,0,0,6.44E-156,4.94066e-324,3.68E-05,0.890827
9767,0,0,1.04E-51,4.68E-140,0,0,2.84E-156,4.94066e-324,3.67E-05,0.890781
9768,0,0,3.95E-52,2.01E-140,0,0,1.25E-156,4.94066e-324,3.66E-05,0.890734
9769,0,0,1.51E-52,8.62E-141,0,0,5.52E-157,4.94066e-324,3.65E-05,0.890687
9770,0,0,5.75E-53,3.70E-141,0,0,2.44E-157,4.94066e-324,3.64E-05,0.89064
9771,0,0,2.19E-53,1.59E-141,0,0,1.07E-157,4.94066e-324,3.64E-05,0.890593
9772,0,0,8.36E-54,6.82E-142,0,0,4.74E-158,4.94066e-324,3.63E-05,0.890546
9773,0,0,3.19E-54,2.93E-142,0,0,2.09E-158,4.94066e-324,3.62E-05,0.890498
9774,0,0,1.22E-54,1.26E-142,0,0,9.22E-159,4.94066e-324,3.61E-05,0.890451
9775,0,0,4.64E-55,5.40E-143,0,0,4.07E-159,4.94066e-324,3.60E-05,0.890404
9776,0,0,1.77E-55,2.32E-143,0,0,1.79E-159,4.94066e-324,3.60E-05,0.890356
9777,0,0,6.75E-56,9.95E-144,0,0,7.92E-160,4.94066e-324,3.59E-05,0.890308
9778,0,0,2.57E-56,4.27E-144,0,0,3.49E-160,4.94066e-324,3.58E-05,0.890261
9779,0,0,9.82E-57,1.83E-144,0,0,1.54E-160,4.94066e-324,3.57E-05,0.890213
9780,0,0,3.75E-57,7.88E-145,0,0,6.80E-161,4.94066e-324,3.57E-05,0.890165
9781,0,0,1.43E-57,3.38E-145,0,0,3.00E-161,4.94066e-324,3.56E-05,0.890117
9782,0,0,5.45E-58,1.45E-145,0,0,1.32E-161,4.94066e-324,3.55E-05,0.890069
9783,0,0,2.08E-58,6.23E-146,0,0,5.84E-162,4.94066e-324,3.54E-05,0.890021
9784,0,0,7.94E-59,2.68E-146,0,0,2.58E-162,4.94066e-324,3.54E-05,0.889972
9785,0,0,3.03E-59,1.15E-146,0,0,1.14E-162,4.94066e-324,3.53E-05,0.889924
9786,0,0,1.16E-59,4.94E-147,0,0,5.02E-163,4.94066e-324,3.52E-05,0.889876
9787,0,0,4.42E-60,2.12E-147,0,0,2.21E-163,4.94066e-324,3.51E-05,0.889786
9788,0,0,1.69E-60,9.10E-148,0,0,9.75E-164,4.94066e-324,3.50E-05,0.889922
9789,0,0,6.44E-61,3.91E-148,0,0,4.30E-164,4.94066e-324,3.50E-05,0.889919
9790,0,0,2.46E-61,1.68E-148,0,0,1.90E-164,4.94066e-324,3.49E-05,0.889882
9791,0,0,9.38E-62,7.20E-149,0,0,8.38E-165,4.94066e-324,3.48E-05,0.889836
9792,0,0,3.58E-62,3.09E-149,0,0,3.70E-165,4.94066e-324,3.47E-05,0.889788
9793,0,0,1.37E-62,1.33E-149,0,0,1.63E-165,4.94066e-324,3.47E-05,0.889739
9794,0,0,5.22E-63,5.70E-150,0,0,7.20E-166,4.94066e-324,3.46E-05,0.88969
9795,0,0,1.99E-63,2.45E-150,0,0,3.18E-166,4.94066e-324,3.45E-05,0.889641
9796,0,0,7.61E-64,1.05E-150,0,0,1.40E-166,4.94066e-324,3.44E-05,0.889592
9797,0,0,2.91E-64,4.52E-151,0,0,6.19E-167,4.94066e-324,3.44E-05,0.889542
9798,0,0,1.11E-64,1.94E-151,0,0,2.73E-167,4.94066e-324,3.43E-05,0.889493
9799,0,0,4.24E-65,8.33E-152,0,0,1.21E-167,4.94066e-324,3.42E-05,0.889444
9800,0,0,1.62E-65,3.58E-152,0,0,5.32E-168,4.94066e-324,3.41E-05,0.889394
9801,0,0,6.19E-66,1.53E-152,0,0,2.35E-168,4.94066e-324,3.40E-05,0.888555
9802,0,0,2.37E-66,6.59E-153,0,0,1.04E-168,4.94066e-324,3.39E-05,0.888505
9803,0,0,9.07E-67,2.83E-153,0,0,4.58E-169,4.94066e-324,3.39E-05,0.888456
9804,0,0,3.47E-67,1.22E-153,0,0,2.02E-169,4.94066e-324,3.38E-05,0.888406
9805,0,0,1.33E-67,5.22E-154,0,0,8.93E-170,4.94066e-324,3.37E-05,0.888357
9806,0,0,5.10E-68,2.24E-154,0,0,3.95E-170,4.94066e-324,3.36E-05,0.888307
9807,0,0,1.95E-68,9.64E-155,0,0,1.74E-170,4.94066e-324,3.36E-05,0.888257
9808,0,0,7.48E-69,4.14E-155,0,0,7.70E-171,4.94066e-324,3.35E-05,0.888207
9809,0,0,2.86E-69,1.78E-155,0,0,3.40E-171,4.94066e-324,3.34E-05,0.888158
9810,0,0,1.10E-69,7.64E-156,0,0,1.50E-171,4.94066e-324,3.34E-05,0.888108
9811,0,0,4.20E-70,3.28E-156,0,0,6.64E-172,4.94066e-324,3.33E-05,0.888058
9812,0,0,1.61E-70,1.41E-156,0,0,2.93E-172,4.94066e-324,3.32E-05,0.888008
9813,0,0,6.17E-71,6.06E-157,0,0,1.30E-172,4.94066e-324,3.32E-05,0.887957
9814,0,0,2.36E-71,2.60E-157,0,0,5.73E-173,4.94066e-324,3.31E-05,0.887907
9815,0,0,9.06E-72,1.12E-157,0,0,2.53E-173,4.94066e-324,3.30E-05,0.887857
9816,0,0,3.47E-72,4.81E-158,0,0,1.12E-173,4.94066e-324,3.29E-05,0.887807
9817,0,0,1.33E-72,2.07E-158,0,0,4.94E-174,4.94066e-324,3.29E-05,0.887756
9818,0,0,5.10E-73,8.86E-159,0,0,2.18E-174,4.94066e-324,3.27E-05,0.887366
9819,0,0,1.95E-73,3.81E-159,0,0,9.66E-175,4.94066e-324,3.27E-05,0.887568
9820,0,0,7.50E-74,1.64E-159,0,0,4.27E-175,4.94066e-324,3.26E-05,0.887661
9821,0,0,2.87E-74,7.04E-160,0,0,1.89E-175,4.94066e-324,3.25E-05,0.887692
9822,0,0,1.10E-74,3.02E-160,0,0,8.34E-176,4.94066e-324,3.25E-05,0.887688
9823,0,0,4.22E-75,1.30E-160,0,0,3.69E-176,4.94066e-324,3.24E-05,0.887663
9824,0,0,1.62E-75,5.58E-161,0,0,1.63E-176,4.94066e-324,3.23E-05,0.887627
9825,0,0,6.21E-76,2.40E-161,0,0,7.20E-177,4.94066e-324,3.23E-05,0.887585
9826,0,0,2.38E-76,1.03E-161,0,0,3.18E-177,4.94066e-324,3.22E-05,0.887539
9827,0,0,9.13E-77,4.43E-162,0,0,1.41E-177,4.94066e-324,3.21E-05,0.887491
9828,0,0,3.50E-77,1.90E-162,0,0,6.21E-178,4.94066e-324,3.21E-05,0.887441
9829,0,0,1.34E-77,8.17E-163,0,0,2.75E-178,4.94066e-324,3.20E-05,0.887391
9830,0,0,5.15E-78,3.51E-163,0,0,1.21E-178,4.94066e-324,3.19E-05,0.887341
9831,0,0,1.97E-78,1.51E-163,0,0,5.36E-179,4.94066e-324,3.19E-05,0.88729
9832,0,0,7.57E-79,6.48E-164,0,0,2.37E-179,4.94066e-324,3.18E-05,0.887239
9833,0,0,2.90E-79,2.79E-164,0,0,1.05E-179,4.94066e-324,3.17E-05,0.887188
9834,0,0,1.11E-79,1.20E-164,0,0,4.63E-180,4.94066e-324,3.17E-05,0.887137
9835,0,0,4.28E-80,5.14E-165,0,0,2.05E-180,4.94066e-324,3.16E-05,0.887086
9836,0,0,1.64E-80,2.21E-165,0,0,9.05E-181,4.94066e-324,3.15E-05,0.887035
9837,0,0,6.29E-81,9.50E-166,0,0,4.00E-181,4.94066e-324,3.15E-05,0.886983
9838,0,0,2.41E-81,4.08E-166,0,0,1.76E-181,4.94066e-324,3.13E-05,0.886158
9839,0,0,9.25E-82,1.75E-166,0,0,7.79E-182,4.94066e-324,3.13E-05,0.886119
9840,0,0,3.55E-82,7.53E-167,0,0,3.44E-182,4.94066e-324,3.12E-05,0.886079
9841,0,0,1.36E-82,3.24E-167,0,0,1.52E-182,4.94066e-324,3.11E-05,0.88604
9842,0,0,5.22E-83,1.39E-167,0,0,6.72E-183,4.94066e-324,3.10E-05,0.886001
9843,0,0,2.00E-83,5.98E-168,0,0,2.97E-183,4.94066e-324,3.10E-05,0.885961
9844,0,0,7.69E-84,2.57E-168,0,0,1.31E-183,4.94066e-324,3.09E-05,0.885922
9845,0,0,2.96E-84,1.10E-168,0.000448594,0,5.79E-184,4.94066e-324,3.08E-05,0.885572
9846,0,0,1.14E-84,4.75E-169,0.000201307,0,2.56E-184,4.94066e-324,3.07E-05,0.885746
9847,0,0,4.37E-85,2.04E-169,9.03E-05,0,1.13E-184,4.94066e-324,3.06E-05,0.885802
9848,0,0,1.68E-85,8.77E-170,4.05E-05,0,5.00E-185,4.94066e-324,3.06E-05,0.885806
9849,0,0,6.44E-86,3.77E-170,1.82E-05,0,2.21E-185,4.94066e-324,3.05E-05,0.885785
9850,0,0,2.47E-86,1.62E-170,8.15E-06,0,9.76E-186,4.94066e-324,3.04E-05,0.885755
9851,0,0,9.48E-87,6.97E-171,3.66E-06,0,4.31E-186,4.94066e-324,3.04E-05,0.885719
9852,0,0,3.64E-87,3.00E-171,1.64E-06,0,1.91E-186,4.94066e-324,3.03E-05,0.885681
9853,0,0,1.40E-87,1.29E-171,7.36E-07,0,8.42E-187,4.94066e-324,3.02E-05,0.885643
9854,0,0,5.36E-88,5.54E-172,3.30E-07,0,3.72E-187,4.94066e-324,3.02E-05,0.885604
9855,0,0,2.06E-88,2.38E-172,1.48E-07,0,1.64E-187,4.94066e-324,3.00E-05,0.885301
9856,0,0,7.91E-89,1.02E-172,6.66E-08,0,7.26E-188,4.94066e-324,3.00E-05,0.88555
9857,0,0,3.04E-89,4.39E-173,2.99E-08,0,3.21E-188,4.94066e-324,2.99E-05,0.88567
9858,0,0,1.17E-89,1.89E-173,1.34E-08,0,1.42E-188,4.94066e-324,2.98E-05,0.885718
9859,0,0,4.48E-90,8.11E-174,6.03E-09,0,6.27E-189,4.94066e-324,2.98E-05,0.885727
9860,0,0,1.72E-90,3.49E-174,2.70E-09,0,2.77E-189,4.94066e-324,2.97E-05,0.885715
9861,0,0,6.60E-91,1.50E-174,1.21E-09,0,1.22E-189,4.94066e-324,2.96E-05,0.88569
9862,0,0,2.53E-91,6.44E-175,5.44E-10,0,5.41E-190,4.94066e-324,2.96E-05,0.885659
9863,0,0,9.73E-92,2.77E-175,2.44E-10,0,2.39E-190,4.94066e-324,2.95E-05,0.885624
9864,0,0,3.74E-92,1.19E-175,1.10E-10,0,1.06E-190,4.94066e-324,2.94E-05,0.885587
9865,0,0,1.43E-92,5.12E-176,4.92E-11,0,4.67E-191,4.94066e-324,2.94E-05,0.885549
9866,0,0,5.51E-93,2.20E-176,2.21E-11,0,2.06E-191,4.94066e-324,2.93E-05,0.88551
9867,0,0,2.11E-93,9.46E-177,9.90E-12,0,9.11E-192,4.94066e-324,2.92E-05,0.885471
9868,0,0,8.10E-94,4.06E-177,4.43E-12,0,4.02E-192,4.94066e-324,2.91E-05,0.88466
9869,0,0,3.11E-94,1.75E-177,1.99E-12,0,1.77E-192,4.94066e-324,2.90E-05,0.884633
9870,0,0,1.19E-94,7.51E-178,8.93E-13,0,7.83E-193,4.94066e-324,2.90E-05,0.884605
9871,0,0,4.58E-95,3.23E-178,4.01E-13,0,3.46E-193,4.94066e-324,2.89E-05,0.884578
9872,0,0,1.76E-95,1.39E-178,1.80E-13,0,1.53E-193,4.94066e-324,2.88E-05,0.884551
9873,0,0,6.76E-96,5.98E-179,8.07E-14,0,6.75E-194,4.94066e-324,2.87E-05,0.884523
9874,0,0,2.59E-96,2.57E-179,3.62E-14,0,2.98E-194,4.94066e-324,2.87E-05,0.884496
9875,0,0,9.96E-97,1.11E-179,1.62E-14,0,1.32E-194,4.94066e-324,2.86E-05,0.884469
9876,0,0,3.83E-97,4.75E-180,7.29E-15,0,5.81E-195,4.94066e-324,2.85E-05,0.884442
9877,0,0,1.47E-97,2.04E-180,3.27E-15,0,2.57E-195,4.94066e-324,2.85E-05,0.884414
9878,0,0,5.64E-98,8.79E-181,1.47E-15,0,1.13E-195,4.94066e-324,2.84E-05,0.884387
9879,0,0,2.17E-98,3.78E-181,6.59E-16,0,5.01E-196,4.94066e-324,2.83E-05,0.88436
9880,0,0,8.32E-99,1.63E-181,2.96E-16,0,2.21E-196,4.94066e-324,2.82E-05,0.884333
9881,0,0,3.20E-99,6.99E-182,1.33E-16,0,9.76E-197,4.94066e-324,2.82E-05,0.884306
9882,0,0,1.23E-99,3.01E-182,5.96E-17,0,4.31E-197,4.94066e-324,2.81E-05,0.884279
9883,0,0,4.71E-100,1.29E-182,2.68E-17,0,1.90E-197,4.94066e-324,2.80E-05,0.884252
9884,0,0,1.81E-100,5.56E-183,1.20E-17,0,8.41E-198,4.94066e-324,2.80E-05,0.884225
9885,0,0,6.96E-101,2.39E-183,5.39E-18,0,3.72E-198,4.94066e-324,2.79E-05,0.884198
9886,0,0,2.67E-101,1.03E-183,2.42E-18,0,1.64E-198,4.94066e-324,2.78E-05,0.884171
9887,0,0,1.03E-101,4.43E-184,1.09E-18,0,7.25E-199,4.94066e-324,2.78E-05,0.884144
9888,0,0,3.94E-102,1.90E-184,4.87E-19,0,3.20E-199,4.94066e-324,2.77E-05,0.884117
9889,0,0,1.51E-102,8.19E-185,2.19E-19,0,1.41E-199,4.94066e-324,2.76E-05,0.88409
9890,0,0,5.82E-103,3.52E-185,9.82E-20,0,6.25E-200,4.94066e-324,2.76E-05,0.884064
9891,0,0,2.24E-103,1.52E-185,4.41E-20,0,2.76E-200,4.94066e-324,2.75E-05,0.884037
9892,0,0,8.59E-104,6.52E-186,1.98E-20,0,1.22E-200,4.94066e-324,2.74E-05,0.88401
9893,0,0,3.30E-104,2.80E-186,8.89E-21,0,5.38E-201,4.94066e-324,2.74E-05,0.883983
9894,0,0,1.27E-104,1.21E-186,3.99E-21,0,2.38E-201,4.94066e-324,2.73E-05,0.883957
9895,0,0,4.87E-105,5.19E-187,1.79E-21,0,1.05E-201,4.94066e-324,2.72E-05,0.88393
9896,0,0,1.87E-105,2.23E-187,8.04E-22,0,4.64E-202,4.94066e-324,2.72E-05,0.883904
9897,0,0,7.20E-106,9.59E-188,3.61E-22,0,2.05E-202,4.94066e-324,2.71E-05,0.883877
9898,0,0,2.77E-106,4.13E-188,1.62E-22,0,9.05E-203,4.94066e-324,2.70E-05,0.883851
9899,0,0,1.06E-106,1.77E-188,7.27E-23,0,3.99E-203,4.94066e-324,2.69E-05,0.883045
9900,0,0,4.10E-107,7.61E-189,3.27E-23,0,1.77E-203,4.94066e-324,2.68E-05,0.883021
9901,0,0,1.58E-107,3.27E-189,1.47E-23,0,7.81E-204,4.94066e-324,2.68E-05,0.882996
9902,0,0,6.08E-108,1.41E-189,6.59E-24,0,3.45E-204,4.94066e-324,2.67E-05,0.882971
9903,0,0,2.34E-108,6.04E-190,2.96E-24,0,1.53E-204,4.94066e-324,2.66E-05,0.882946
9904,0,0,9.02E-109,2.59E-190,1.33E-24,0,6.74E-205,4.94066e-324,2.65E-05,0.88226
9905,0,0,3.48E-109,1.12E-190,5.97E-25,0,2.98E-205,4.94066e-324,2.65E-05,0.882338
9906,0,0,1.34E-109,4.80E-191,2.68E-25,0,1.32E-205,4.94066e-324,2.64E-05,0.882404
9907,0,0,5.17E-110,2.06E-191,1.20E-25,0,5.83E-206,4.94066e-324,2.63E-05,0.882459
9908,0,0,1.99E-110,8.87E-192,5.41E-26,0,2.58E-206,4.94066e-324,2.63E-05,0.882504
9909,0,0,7.67E-111,3.81E-192,2.43E-26,0,1.14E-206,4.94066e-324,2.62E-05,0.882541
9910,0,0,2.96E-111,1.64E-192,1.09E-26,0,5.04E-207,4.94066e-324,2.61E-05,0.88257
9911,0,0,1.14E-111,7.05E-193,4.91E-27,0,2.23E-207,4.94066e-324,2.61E-05,0.882593
9912,0,0,4.39E-112,3.03E-193,2.20E-27,0,9.83E-208,4.94066e-324,2.60E-05,0.882286
9913,0,0,1.69E-112,1.30E-193,9.90E-28,0,4.35E-208,4.94066e-324,2.59E-05,0.882546
9914,0,0,6.52E-113,5.59E-194,4.45E-28,0,1.92E-208,4.94066e-324,2.58E-05,0.882688
9915,0,0,2.51E-113,2.40E-194,2.00E-28,0,8.50E-209,4.94066e-324,2.58E-05,0.882765
9916,0,0,9.68E-114,1.03E-194,8.98E-29,0,3.76E-209,4.94066e-324,2.57E-05,0.882805
9917,0,0,3.72E-114,4.44E-195,4.02E-29,0,1.66E-209,4.94066e-324,2.56E-05,0.882059
9918,0,0,1.43E-114,1.91E-195,1.81E-29,0,7.31E-210,4.94066e-324,2.55E-05,0.882078
9919,0,0,5.50E-115,8.21E-196,8.11E-30,0,3.23E-210,4.94066e-324,2.55E-05,0.882091
9920,0,0,2.12E-115,3.53E-196,3.64E-30,0,1.42E-210,4.94066e-324,2.54E-05,0.882098
9921,0,0,8.14E-116,1.52E-196,1.63E-30,0,6.29E-211,4.94066e-324,2.53E-05,0.882101
9922,0,0,3.13E-116,6.52E-197,7.33E-31,0,2.78E-211,4.94066e-324,2.53E-05,0.882103
9923,0,0,1.20E-116,2.81E-197,3.29E-31,0,1.23E-211,4.94066e-324,2.52E-05,0.882102
9924,0,0,4.62E-117,1.21E-197,1.47E-31,0,5.40E-212,4.94066e-324,2.51E-05,0.881705
9925,0,0,1.78E-117,5.19E-198,6.61E-32,0,2.38E-212,4.94066e-324,2.50E-05,0.881919
9926,0,0,6.83E-118,2.23E-198,2.97E-32,0,1.05E-212,4.94066e-324,2.50E-05,0.882038
9927,0,0,2.63E-118,9.61E-199,1.33E-32,0,4.64E-213,4.94066e-324,2.49E-05,0.882104
9928,0,0,1.01E-118,4.13E-199,5.98E-33,0,2.05E-213,4.94066e-324,2.48E-05,0.882138
9929,0,0,3.89E-119,1.78E-199,2.68E-33,0,9.04E-214,4.94066e-324,2.48E-05,0.882154
9930,0,0,1.50E-119,7.64E-200,1.20E-33,0,3.99E-214,4.94066e-324,2.47E-05,0.882161
9931,0,0,5.74E-120,3.29E-200,5.40E-34,0,1.76E-214,4.94066e-324,2.46E-05,0.882164
9932,0,0,2.21E-120,1.41E-200,2.42E-34,0,7.77E-215,4.94066e-324,2.46E-05,0.882181
9933,0,0,8.50E-121,6.08E-201,1.09E-34,0,3.43E-215,4.94066e-324,2.45E-05,0.882176
9934,0,0,3.27E-121,2.61E-201,4.88E-35,0,1.51E-215,4.94066e-324,2.44E-05,0.88217
9935,0,0,1.26E-121,1.12E-201,2.19E-35,0,6.68E-216,4.94066e-324,2.44E-05,0.882162
9936,0,0,4.83E-122,4.83E-202,9.83E-36,0,2.95E-216,4.94066e-324,2.43E-05,0.882154
9937,0,0,1.86E-122,2.08E-202,4.41E-36,0,1.30E-216,4.94066e-324,2.42E-05,0.882145
9938,0,0,7.15E-123,8.93E-203,1.98E-36,0,5.74E-217,4.94066e-324,2.42E-05,0.882136
9939,0,0,2.75E-123,3.84E-203,8.89E-37,0,2.54E-217,4.94066e-324,2.41E-05,0.882127
9940,0,0,1.06E-123,1.65E-203,3.99E-37,0,1.12E-217,4.94066e-324,2.40E-05,0.882118
9941,0,0,4.07E-124,7.10E-204,1.79E-37,0,4.94E-218,4.94066e-324,2.40E-05,0.882108
9942,0,0,1.57E-124,3.05E-204,8.04E-38,0,2.18E-218,4.94066e-324,2.39E-05,0.882099
9943,0,0,6.03E-125,1.31E-204,3.61E-38,0,9.62E-219,4.94066e-324,2.38E-05,0.881792
9944,0,0,2.32E-125,5.64E-205,1.62E-38,0,4.25E-219,4.94066e-324,2.37E-05,0.882067
9945,0,0,8.94E-126,2.43E-205,7.30E-39,0,1.88E-219,4.94066e-324,2.37E-05,0.882227
9946,0,0,3.44E-126,1.04E-205,3.28E-39,0,8.26E-220,4.94066e-324,2.36E-05,0.881945
9947,0,0,1.32E-126,4.49E-206,1.47E-39,0,3.64E-220,4.94066e-324,2.35E-05,0.882207
9948,0,0,5.09E-127,1.93E-206,6.61E-40,0,1.61E-220,4.94066e-324,2.34E-05,0.882345
9949,0,0,1.96E-127,8.30E-207,2.97E-40,0,7.09E-221,4.94066e-324,2.34E-05,0.882415
9950,0,0,7.52E-128,3.57E-207,1.33E-40,0,3.13E-221,4.94066e-324,2.33E-05,0.882448
9951,0,0,2.89E-128,1.53E-207,5.97E-41,0,1.38E-221,4.94066e-324,2.33E-05,0.882462
9952,0,0,1.11E-128,6.60E-208,2.68E-41,0,6.09E-222,4.94066e-324,2.32E-05,0.882465
9953,0,0,4.28E-129,2.84E-208,1.20E-41,0,2.69E-222,4.94066e-324,2.31E-05,0.882462
9954,0,0,1.64E-129,1.22E-208,5.40E-42,0,1.19E-222,4.94066e-324,2.31E-05,0.882456
9955,0,0,6.31E-130,5.24E-209,2.42E-42,0,5.23E-223,4.94066e-324,2.30E-05,0.881671
9956,0,0,2.42E-130,2.25E-209,1.09E-42,0,2.31E-223,4.94066e-324,2.29E-05,0.881662
9957,0,0,9.32E-131,9.69E-210,4.88E-43,0,1.02E-223,4.94066e-324,2.28E-05,0.881653
9958,0,0,3.58E-131,4.17E-210,2.19E-43,0,4.50E-224,4.94066e-324,2.28E-05,0.881644
9959,0,0,1.38E-131,1.79E-210,9.83E-44,0,1.99E-224,4.94066e-324,2.27E-05,0.881634
9960,0,0,5.30E-132,7.71E-211,4.41E-44,0,8.77E-225,4.94066e-324,2.27E-05,0.881625
9961,0,0,2.03E-132,3.31E-211,1.98E-44,0,3.86E-225,4.94066e-324,2.26E-05,0.881528
9962,0,0,7.80E-133,1.43E-211,8.87E-45,0,1.70E-225,4.94066e-324,2.25E-05,0.881705
